MONTH,DAY_OF_MONTH,DAY_OF_WEEK,day_of_week_c,FLIGHT_DATE,MARKETING_CARRIER_CODE,MARKETING_FLIGHT_NUMBER,AIRCRAFT_TAIL_NUMBER,ORIGIN_AIRPORT_CODE,ORIGIN_CITY_NAME,ORIGIN_STATE_CODE,ORIGIN_STATE_NAME,DEST_AIRPORT_CODE,DEST_CITY_NAME,DEST_STATE_CODE,DEST_STATE_NAME,SCHEDULED_DEP_TIME,SCHEDULED_DEP_HOUR,ACTUAL_DEP_TIME,ACTUAL_DEP_HOUR,DEP_DELAY,DEP_DELAY_15_MIN,DEP_DELAY_GROUP,ORIGIN_TAXI_TIME,DEP_TAKEOFF_TIME,ARR_LANDING_TIME,DEST_TAXI_TIME,SCHEDULED_ARR_TIME,SCHEDULED_ARR_HOUR,ACTUAL_ARR_TIME,ACTUAL_ARR_HOUR,ARR_DELAY,ARR_DELAY_15_MIN,ARR_DELAY_GROUP,CANCELLED,cancelled_c,CANCELLATION_REASON,SCHEDULED_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,IN_AIR_DURATION,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1,3,Wed,2020-01-01,WN,4965,N8562Z,PHL,"Philadelphia, PA",PA,Pennsylvania,TPA,"Tampa, FL",FL,Florida,1235,12,1241,12,6,Less than 15,0-15 min late,12,1253,1514,4,1515,15,1518,15,3,Less than 15,0-15 min late,0,No,Not Cancelled,160,157,141,920,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2029,N456WN,PHX,"Phoenix, AZ",AZ,Arizona,ABQ,"Albuquerque, NM",NM,New Mexico,1815,18,1820,18,5,Less than 15,0-15 min late,6,1826,1917,3,1920,19,1920,19,0,Less than 15,0-15 min late,0,No,Not Cancelled,65,60,51,328,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4692,N215WN,PHX,"Phoenix, AZ",AZ,Arizona,ABQ,"Albuquerque, NM",NM,New Mexico,2110,21,2108,21,-2,Less than 15,0-15 min early,9,2117,2205,5,2220,22,2210,22,-10,Less than 15,0-15 min early,0,No,Not Cancelled,70,62,48,328,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4738,N737JW,PHX,"Phoenix, AZ",AZ,Arizona,ABQ,"Albuquerque, NM",NM,New Mexico,1615,16,1619,16,4,Less than 15,0-15 min late,9,1628,1714,4,1720,17,1718,17,-2,Less than 15,0-15 min early,0,No,Not Cancelled,65,59,46,328,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5099,N732SW,PHX,"Phoenix, AZ",AZ,Arizona,ABQ,"Albuquerque, NM",NM,New Mexico,1415,14,1415,14,0,Less than 15,0-15 min late,12,1427,1515,3,1520,15,1518,15,-2,Less than 15,0-15 min early,0,No,Not Cancelled,65,63,48,328,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6658,N794SW,PHX,"Phoenix, AZ",AZ,Arizona,ABQ,"Albuquerque, NM",NM,New Mexico,945,9,1009,10,24,Greater than 15,15-30 min late,14,1023,1113,3,1100,11,1116,11,16,Greater than 15,15-30 min late,0,No,Not Cancelled,75,67,50,328,500-750 miles,3,0,0,0,13
1,1,3,Wed,2020-01-01,WN,3947,N8580Z,PHX,"Phoenix, AZ",AZ,Arizona,ATL,"Atlanta, GA",GA,Georgia,815,8,807,8,-8,Less than 15,0-15 min early,9,816,1307,4,1350,13,1311,13,-39,Less than 15,30-45 min early,0,No,Not Cancelled,215,184,171,1587,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5044,N8651A,PHX,"Phoenix, AZ",AZ,Arizona,ATL,"Atlanta, GA",GA,Georgia,600,6,558,5,-2,Less than 15,0-15 min early,11,609,1104,6,1130,11,1110,11,-20,Less than 15,15-30 min early,0,No,Not Cancelled,210,192,175,1587,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5676,N8526W,PHX,"Phoenix, AZ",AZ,Arizona,ATL,"Atlanta, GA",GA,Georgia,1515,15,1540,15,25,Greater than 15,15-30 min late,10,1550,2046,4,2045,20,2050,20,5,Less than 15,0-15 min late,0,No,Not Cancelled,210,190,176,1587,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5014,N8310C,PHX,"Phoenix, AZ",AZ,Arizona,AUS,"Austin, TX",TX,Texas,800,8,755,7,-5,Less than 15,0-15 min early,9,804,1050,5,1110,11,1055,10,-15,Less than 15,0-15 min early,0,No,Not Cancelled,130,120,106,872,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5426,N203WN,PHX,"Phoenix, AZ",AZ,Arizona,AUS,"Austin, TX",TX,Texas,1210,12,1222,12,12,Less than 15,0-15 min late,8,1230,1515,4,1520,15,1519,15,-1,Less than 15,0-15 min early,0,No,Not Cancelled,130,117,105,872,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6396,N7874B,PHX,"Phoenix, AZ",AZ,Arizona,AUS,"Austin, TX",TX,Texas,1450,14,1447,14,-3,Less than 15,0-15 min early,9,1456,1742,8,1800,18,1750,17,-10,Less than 15,0-15 min early,0,No,Not Cancelled,130,123,106,872,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6520,N7836A,PHX,"Phoenix, AZ",AZ,Arizona,AUS,"Austin, TX",TX,Texas,2135,21,2137,21,2,Less than 15,0-15 min late,6,2143,32,6,45,0,38,0,-7,Less than 15,0-15 min early,0,No,Not Cancelled,130,121,109,872,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6543,N210WN,PHX,"Phoenix, AZ",AZ,Arizona,AUS,"Austin, TX",TX,Texas,1700,17,1657,16,-3,Less than 15,0-15 min early,6,1703,1949,5,2010,20,1954,19,-16,Less than 15,15-30 min early,0,No,Not Cancelled,130,117,106,872,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3239,N8309C,PHX,"Phoenix, AZ",AZ,Arizona,BNA,"Nashville, TN",TN,Tennessee,700,7,659,6,-1,Less than 15,0-15 min early,8,707,1041,4,1110,11,1045,10,-25,Less than 15,15-30 min early,0,No,Not Cancelled,190,166,154,1449,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3896,N8621A,PHX,"Phoenix, AZ",AZ,Arizona,BNA,"Nashville, TN",TN,Tennessee,935,9,946,9,11,Less than 15,0-15 min late,14,1000,1336,5,1345,13,1341,13,-4,Less than 15,0-15 min early,0,No,Not Cancelled,190,175,156,1449,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4833,N707SA,PHX,"Phoenix, AZ",AZ,Arizona,BNA,"Nashville, TN",TN,Tennessee,1930,19,1934,19,4,Less than 15,0-15 min late,7,1941,2315,7,2340,23,2322,23,-18,Less than 15,15-30 min early,0,No,Not Cancelled,190,168,154,1449,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5763,N774SW,PHX,"Phoenix, AZ",AZ,Arizona,BNA,"Nashville, TN",TN,Tennessee,1520,15,1524,15,4,Less than 15,0-15 min late,9,1533,1910,6,1925,19,1916,19,-9,Less than 15,0-15 min early,0,No,Not Cancelled,185,172,157,1449,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3689,N401WN,PHX,"Phoenix, AZ",AZ,Arizona,BOI,"Boise, ID",ID,Idaho,1510,15,1506,15,-4,Less than 15,0-15 min early,14,1520,1711,2,1720,17,1713,17,-7,Less than 15,0-15 min early,0,No,Not Cancelled,130,127,111,735,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6025,N462WN,PHX,"Phoenix, AZ",AZ,Arizona,BUF,"Buffalo, NY",NY,New York,1835,18,1831,18,-4,Less than 15,0-15 min early,7,1838,5,3,35,0,8,0,-27,Less than 15,15-30 min early,0,No,Not Cancelled,240,217,207,1912,2000-2250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1648,N732SW,PHX,"Phoenix, AZ",AZ,Arizona,BUR,"Burbank, CA",CA,California,1005,10,1014,10,9,Less than 15,0-15 min late,9,1023,1030,1,1045,10,1031,10,-14,Less than 15,0-15 min early,0,No,Not Cancelled,100,77,67,369,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3422,N7711N,PHX,"Phoenix, AZ",AZ,Arizona,BUR,"Burbank, CA",CA,California,2120,21,2131,21,11,Less than 15,0-15 min late,8,2139,2152,2,2155,21,2154,21,-1,Less than 15,0-15 min early,0,No,Not Cancelled,95,83,73,369,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3994,N258WN,PHX,"Phoenix, AZ",AZ,Arizona,BUR,"Burbank, CA",CA,California,1450,14,1457,14,7,Less than 15,0-15 min late,11,1508,1518,2,1515,15,1520,15,5,Less than 15,0-15 min late,0,No,Not Cancelled,85,83,70,369,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5111,N724SW,PHX,"Phoenix, AZ",AZ,Arizona,BUR,"Burbank, CA",CA,California,800,8,754,7,-6,Less than 15,0-15 min early,10,804,812,1,830,8,813,8,-17,Less than 15,15-30 min early,0,No,Not Cancelled,90,79,68,369,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6017,N7825A,PHX,"Phoenix, AZ",AZ,Arizona,BUR,"Burbank, CA",CA,California,1705,17,1704,17,-1,Less than 15,0-15 min early,8,1712,1722,2,1730,17,1724,17,-6,Less than 15,0-15 min early,0,No,Not Cancelled,85,80,70,369,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6248,N489WN,PHX,"Phoenix, AZ",AZ,Arizona,BUR,"Burbank, CA",CA,California,1830,18,1828,18,-2,Less than 15,0-15 min early,5,1833,1849,4,1855,18,1853,18,-2,Less than 15,0-15 min early,0,No,Not Cancelled,85,85,76,369,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6313,N479WN,PHX,"Phoenix, AZ",AZ,Arizona,BUR,"Burbank, CA",CA,California,1215,12,1212,12,-3,Less than 15,0-15 min early,10,1222,1232,9,1250,12,1241,12,-9,Less than 15,0-15 min early,0,No,Not Cancelled,95,89,70,369,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5096,N8535S,PHX,"Phoenix, AZ",AZ,Arizona,BWI,"Baltimore, MD",MD,Maryland,830,8,833,8,3,Less than 15,0-15 min late,16,849,1420,3,1445,14,1423,14,-22,Less than 15,15-30 min early,0,No,Not Cancelled,255,230,211,1999,2000-2250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5686,N8579Z,PHX,"Phoenix, AZ",AZ,Arizona,BWI,"Baltimore, MD",MD,Maryland,1845,18,1853,18,8,Less than 15,0-15 min late,7,1900,37,3,50,0,40,0,-10,Less than 15,0-15 min early,0,No,Not Cancelled,245,227,217,1999,2000-2250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5175,N554WN,PHX,"Phoenix, AZ",AZ,Arizona,CLE,"Cleveland, OH",OH,Ohio,1305,13,1311,13,6,Less than 15,0-15 min late,12,1323,1841,5,1850,18,1846,18,-4,Less than 15,0-15 min early,0,No,Not Cancelled,225,215,198,1737,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5029,N252WN,PHX,"Phoenix, AZ",AZ,Arizona,CMH,"Columbus, OH",OH,Ohio,1025,10,1026,10,1,Less than 15,0-15 min late,14,1040,1550,3,1605,16,1553,15,-12,Less than 15,0-15 min early,0,No,Not Cancelled,220,207,190,1670,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1475,N8312C,PHX,"Phoenix, AZ",AZ,Arizona,DAL,"Dallas, TX",TX,Texas,755,7,750,7,-5,Less than 15,0-15 min early,10,800,1055,3,1110,11,1058,10,-12,Less than 15,0-15 min early,0,No,Not Cancelled,135,128,115,879,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3066,N8645A,PHX,"Phoenix, AZ",AZ,Arizona,DAL,"Dallas, TX",TX,Texas,1615,16,1612,16,-3,Less than 15,0-15 min early,25,1637,1925,4,1935,19,1929,19,-6,Less than 15,0-15 min early,0,No,Not Cancelled,140,137,108,879,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4592,N922WN,PHX,"Phoenix, AZ",AZ,Arizona,DAL,"Dallas, TX",TX,Texas,1125,11,1120,11,-5,Less than 15,0-15 min early,14,1134,1429,2,1450,14,1431,14,-19,Less than 15,15-30 min early,0,No,Not Cancelled,145,131,115,879,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4700,N791SW,PHX,"Phoenix, AZ",AZ,Arizona,DAL,"Dallas, TX",TX,Texas,1425,14,1420,14,-5,Less than 15,0-15 min early,8,1428,1718,3,1745,17,1721,17,-24,Less than 15,15-30 min early,0,No,Not Cancelled,140,121,110,879,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4928,N8564Z,PHX,"Phoenix, AZ",AZ,Arizona,DAL,"Dallas, TX",TX,Texas,920,9,930,9,10,Less than 15,0-15 min late,10,940,1236,3,1240,12,1239,12,-1,Less than 15,0-15 min early,0,No,Not Cancelled,140,129,116,879,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,611,N210WN,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,2250,22,2347,23,57,Greater than 15,45-60 min late,6,2353,113,6,30,0,119,1,49,Greater than 15,45-60 min late,0,No,Not Cancelled,100,92,80,602,750-1000 miles,25,0,0,0,24
1,1,3,Wed,2020-01-01,WN,950,N7742B,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,1835,18,1832,18,-3,Less than 15,0-15 min early,7,1839,1956,4,2015,20,2000,20,-15,Less than 15,0-15 min early,0,No,Not Cancelled,100,88,77,602,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2742,N247WN,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,1945,19,1941,19,-4,Less than 15,0-15 min early,7,1948,2107,6,2130,21,2113,21,-17,Less than 15,15-30 min early,0,No,Not Cancelled,105,92,79,602,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3985,N700GS,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,700,7,658,6,-2,Less than 15,0-15 min early,13,711,841,8,840,8,849,8,9,Less than 15,0-15 min late,0,No,Not Cancelled,100,111,90,602,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4030,N446WN,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,820,8,816,8,-4,Less than 15,0-15 min early,21,837,1003,3,1010,10,1006,10,-4,Less than 15,0-15 min early,0,No,Not Cancelled,110,110,86,602,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5006,N566WN,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,1320,13,1318,13,-2,Less than 15,0-15 min early,10,1328,1450,5,1510,15,1455,14,-15,Less than 15,0-15 min early,0,No,Not Cancelled,110,97,82,602,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5238,N774SW,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,950,9,949,9,-1,Less than 15,0-15 min early,19,1008,1129,7,1145,11,1136,11,-9,Less than 15,0-15 min early,0,No,Not Cancelled,115,107,81,602,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5812,N953WN,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,1040,10,1042,10,2,Less than 15,0-15 min late,14,1056,1229,6,1230,12,1235,12,5,Less than 15,0-15 min late,0,No,Not Cancelled,110,113,93,602,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5850,N8640D,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,1700,17,1711,17,11,Less than 15,0-15 min late,9,1720,1837,4,1850,18,1841,18,-9,Less than 15,0-15 min early,0,No,Not Cancelled,110,90,77,602,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6085,N7827A,PHX,"Phoenix, AZ",AZ,Arizona,DEN,"Denver, CO",CO,Colorado,2155,21,2216,22,21,Greater than 15,15-30 min late,7,2223,2341,6,2345,23,2347,23,2,Less than 15,0-15 min late,0,No,Not Cancelled,110,91,78,602,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5024,N256WN,PHX,"Phoenix, AZ",AZ,Arizona,DTW,"Detroit, MI",MI,Michigan,1120,11,1119,11,-1,Less than 15,0-15 min early,14,1133,1651,5,1710,17,1656,16,-14,Less than 15,0-15 min early,0,No,Not Cancelled,230,217,198,1671,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1016,N266WN,PHX,"Phoenix, AZ",AZ,Arizona,ELP,"El Paso, TX",TX,Texas,2105,21,2103,21,-2,Less than 15,0-15 min early,7,2110,2201,2,2210,22,2203,22,-7,Less than 15,0-15 min early,0,No,Not Cancelled,65,60,51,347,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5191,N923WN,PHX,"Phoenix, AZ",AZ,Arizona,ELP,"El Paso, TX",TX,Texas,1540,15,1537,15,-3,Less than 15,0-15 min early,9,1546,1638,2,1655,16,1640,16,-15,Less than 15,0-15 min early,0,No,Not Cancelled,75,63,52,347,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3180,N910WN,PHX,"Phoenix, AZ",AZ,Arizona,FLL,"Fort Lauderdale, FL",FL,Florida,1140,11,1146,11,6,Less than 15,0-15 min late,13,1159,1735,2,1755,17,1737,17,-18,Less than 15,15-30 min early,0,No,Not Cancelled,255,231,216,1972,2000-2250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6686,N7832A,PHX,"Phoenix, AZ",AZ,Arizona,GEG,"Spokane, WA",WA,Washington,1315,13,1339,13,24,Greater than 15,15-30 min late,9,1348,1513,3,1500,15,1516,15,16,Greater than 15,15-30 min late,0,No,Not Cancelled,165,157,145,1020,1250-1500 miles,11,0,0,0,5
1,1,3,Wed,2020-01-01,WN,4347,N8514F,PHX,"Phoenix, AZ",AZ,Arizona,HOU,"Houston, TX",TX,Texas,610,6,605,6,-5,Less than 15,0-15 min early,11,616,915,5,935,9,920,9,-15,Less than 15,0-15 min early,0,No,Not Cancelled,145,135,119,1020,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5076,N8311Q,PHX,"Phoenix, AZ",AZ,Arizona,HOU,"Houston, TX",TX,Texas,1735,17,1746,17,11,Less than 15,0-15 min late,8,1754,2101,6,2055,20,2107,21,12,Less than 15,0-15 min late,0,No,Not Cancelled,140,141,127,1020,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5941,N8572X,PHX,"Phoenix, AZ",AZ,Arizona,HOU,"Houston, TX",TX,Texas,1010,10,1010,10,0,Less than 15,0-15 min late,14,1024,1326,4,1350,13,1330,13,-20,Less than 15,15-30 min early,0,No,Not Cancelled,160,140,122,1020,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6101,N7843A,PHX,"Phoenix, AZ",AZ,Arizona,HOU,"Houston, TX",TX,Texas,2010,20,2016,20,6,Less than 15,0-15 min late,7,2023,2332,5,2335,23,2337,23,2,Less than 15,0-15 min late,0,No,Not Cancelled,145,141,129,1020,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6794,N498WN,PHX,"Phoenix, AZ",AZ,Arizona,HOU,"Houston, TX",TX,Texas,1350,13,1348,13,-2,Less than 15,0-15 min early,9,1357,1659,8,1720,17,1707,17,-13,Less than 15,0-15 min early,0,No,Not Cancelled,150,139,122,1020,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4676,N488WN,PHX,"Phoenix, AZ",AZ,Arizona,ICT,"Wichita, KS",KS,Kansas,1130,11,1127,11,-3,Less than 15,0-15 min early,12,1139,1426,3,1445,14,1429,14,-16,Less than 15,15-30 min early,0,No,Not Cancelled,135,122,107,870,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,948,N412WN,PHX,"Phoenix, AZ",AZ,Arizona,IND,"Indianapolis, IN",IN,Indiana,1950,19,1951,19,1,Less than 15,0-15 min late,6,1957,41,4,105,1,45,0,-20,Less than 15,15-30 min early,0,No,Not Cancelled,195,174,164,1488,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4565,N8543Z,PHX,"Phoenix, AZ",AZ,Arizona,IND,"Indianapolis, IN",IN,Indiana,1030,10,1031,10,1,Less than 15,0-15 min late,17,1048,1534,4,1550,15,1538,15,-12,Less than 15,0-15 min early,0,No,Not Cancelled,200,187,166,1488,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3022,N731SA,PHX,"Phoenix, AZ",AZ,Arizona,LAS,"Las Vegas, NV",NV,Nevada,2020,20,2044,20,24,Greater than 15,15-30 min late,7,2051,2042,3,2025,20,2045,20,20,Greater than 15,15-30 min late,0,No,Not Cancelled,65,61,51,255,500-750 miles,2,0,0,0,18
1,1,3,Wed,2020-01-01,WN,3951,N785SW,PHX,"Phoenix, AZ",AZ,Arizona,LAS,"Las Vegas, NV",NV,Nevada,1655,16,1705,17,10,Less than 15,0-15 min late,6,1711,1657,3,1705,17,1700,17,-5,Less than 15,0-15 min early,0,No,Not Cancelled,70,55,46,255,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4044,N430WN,PHX,"Phoenix, AZ",AZ,Arizona,LAS,"Las Vegas, NV",NV,Nevada,1910,19,2006,20,56,Greater than 15,45-60 min late,7,2013,2004,5,1915,19,2009,20,54,Greater than 15,45-60 min late,0,No,Not Cancelled,65,63,51,255,500-750 miles,0,0,0,0,54
1,1,3,Wed,2020-01-01,WN,4860,N225WN,PHX,"Phoenix, AZ",AZ,Arizona,LAS,"Las Vegas, NV",NV,Nevada,2230,22,2228,22,-2,Less than 15,0-15 min early,9,2237,2225,5,2230,22,2230,22,0,Less than 15,0-15 min late,0,No,Not Cancelled,60,62,48,255,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5648,N567WN,PHX,"Phoenix, AZ",AZ,Arizona,LAS,"Las Vegas, NV",NV,Nevada,900,9,857,8,-3,Less than 15,0-15 min early,10,907,851,3,905,9,854,8,-11,Less than 15,0-15 min early,0,No,Not Cancelled,65,57,44,255,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5828,N7726A,PHX,"Phoenix, AZ",AZ,Arizona,LAS,"Las Vegas, NV",NV,Nevada,1205,12,1203,12,-2,Less than 15,0-15 min early,16,1219,1206,4,1210,12,1210,12,0,Less than 15,0-15 min late,0,No,Not Cancelled,65,67,47,255,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6355,N7713A,PHX,"Phoenix, AZ",AZ,Arizona,LAS,"Las Vegas, NV",NV,Nevada,1450,14,1448,14,-2,Less than 15,0-15 min early,13,1501,1448,3,1500,15,1451,14,-9,Less than 15,0-15 min early,0,No,Not Cancelled,70,63,47,255,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6563,N902WN,PHX,"Phoenix, AZ",AZ,Arizona,LAS,"Las Vegas, NV",NV,Nevada,1055,10,1051,10,-4,Less than 15,0-15 min early,11,1102,1048,5,1105,11,1053,10,-12,Less than 15,0-15 min early,0,No,Not Cancelled,70,62,46,255,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1674,N440LV,PHX,"Phoenix, AZ",AZ,Arizona,LAX,"Los Angeles, CA",CA,California,2255,22,2305,23,10,Less than 15,0-15 min late,11,2316,2316,7,2315,23,2323,23,8,Less than 15,0-15 min late,0,No,Not Cancelled,80,78,60,370,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3466,N8571Z,PHX,"Phoenix, AZ",AZ,Arizona,LAX,"Los Angeles, CA",CA,California,1705,17,1731,17,26,Greater than 15,15-30 min late,6,1737,1736,7,1735,17,1743,17,8,Less than 15,0-15 min late,0,No,Not Cancelled,90,72,59,370,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4657,N7731A,PHX,"Phoenix, AZ",AZ,Arizona,LAX,"Los Angeles, CA",CA,California,1335,13,1329,13,-6,Less than 15,0-15 min early,11,1340,1342,7,1405,14,1349,13,-16,Less than 15,15-30 min early,0,No,Not Cancelled,90,80,62,370,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4743,N744SW,PHX,"Phoenix, AZ",AZ,Arizona,LAX,"Los Angeles, CA",CA,California,1855,18,1854,18,-1,Less than 15,0-15 min early,22,1916,1917,10,1925,19,1927,19,2,Less than 15,0-15 min late,0,No,Not Cancelled,90,93,61,370,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6251,N947WN,PHX,"Phoenix, AZ",AZ,Arizona,LAX,"Los Angeles, CA",CA,California,1000,10,1010,10,10,Less than 15,0-15 min late,18,1028,1029,10,1030,10,1039,10,9,Less than 15,0-15 min late,0,No,Not Cancelled,90,89,61,370,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6409,N939WN,PHX,"Phoenix, AZ",AZ,Arizona,LAX,"Los Angeles, CA",CA,California,1545,15,1547,15,2,Less than 15,0-15 min late,10,1557,1555,5,1615,16,1600,16,-15,Less than 15,0-15 min early,0,No,Not Cancelled,90,73,58,370,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5496,N731SA,PHX,"Phoenix, AZ",AZ,Arizona,LIT,"Little Rock, AR",AR,Arkansas,1320,13,1320,13,0,Less than 15,0-15 min late,12,1332,1640,4,1655,16,1644,16,-11,Less than 15,0-15 min early,0,No,Not Cancelled,155,144,128,1136,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3975,N7745A,PHX,"Phoenix, AZ",AZ,Arizona,MCI,"Kansas City, MO",MO,Missouri,940,9,942,9,2,Less than 15,0-15 min late,12,954,1301,4,1310,13,1305,13,-5,Less than 15,0-15 min early,0,No,Not Cancelled,150,143,127,1044,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4205,N8671D,PHX,"Phoenix, AZ",AZ,Arizona,MCI,"Kansas City, MO",MO,Missouri,620,6,620,6,0,Less than 15,0-15 min late,9,629,942,3,945,9,945,9,0,Less than 15,0-15 min late,0,No,Not Cancelled,145,145,133,1044,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5168,N280WN,PHX,"Phoenix, AZ",AZ,Arizona,MCI,"Kansas City, MO",MO,Missouri,1845,18,1846,18,1,Less than 15,0-15 min late,8,1854,2158,3,2215,22,2201,22,-14,Less than 15,0-15 min early,0,No,Not Cancelled,150,135,124,1044,1250-1500 miles,0,0,0,0,0
